candidateId,value,universidad homologada
630665b8594e18004af05b0a,Universidad De Huanuco,Universidad Nacional Hermilio Valdizan de Huanuco
630665b8594e18004af05b19,Unheval,Universidad Nacional Hermilio Valdizan de Huanuco
630665b8594e18004af05b48,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05b66,Universidad Peruana Union,Universidad Peruana Union
630665b8594e18004af05b6c,Universidad Nacional Amazonica De Madre De Dios,Universidad Nacional Amazonica de Madre de Dios
630665b8594e18004af05b81,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af05b95,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
630665b8594e18004af05ba2,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af05ba9,Instituto De Emprendedores Usil,Universidad San Ignacio de Loyola S.R.L.
630665b8594e18004af05bc3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05bcd,Universidad Andina Del Cusco,Universidad Andina del Cusco
630665b8594e18004af05bd8,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05bde,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af05be8,Usmp,Universidad de San Martin de Porres
630665b8594e18004af05c04,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05c12,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05c3a,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
630665b8594e18004af05c4c,Universidad Catolica De Trujillo,Universidad Catolica de Trujillo Benedicto XVI
630665b8594e18004af05c6c,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af05c7a,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05c82,Universidad Autonoma De Ica,Universidad Autonoma de Ica S.A.C.
630665b8594e18004af05cac,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665b8594e18004af05cbc,Universidad Catolica De Santa Maria,Universidad Catolica de Santa Maria
630665b8594e18004af05cc4,Pucp,Pontificia Universidad Catolica del Peru
630665b8594e18004af05ccb,Universidad Nacional Agraria De La Selva,Universidad Nacional Agraria de la Selva
630665b8594e18004af05cd3,Universidad San Martin De Porres,Universidad de San Martin de Porres
630665b8594e18004af05cdf,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
630665b8594e18004af05ce5,Universidad San Martin De Porres,Universidad de San Martin de Porres
630665b8594e18004af05cf1,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
630665b8594e18004af05d04,Universidad San Martin De Porres,Universidad de San Martin de Porres
630665b8594e18004af05d0b,Universidad Peruana Los Andes,Universidad Peruana Los Andes
630665b8594e18004af05d33,Universidad San Ignacio De Loyola,Universidad San Ignacio de Loyola S.R.L.
630665b8594e18004af05d40,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
630665b8594e18004af05d47,Universidad De San Martin De Porres,Universidad de San Martin de Porres
630665b8594e18004af05d54,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af05d60,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
630665b8594e18004af05dc1,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05dd8,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af05dee,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
630665b8594e18004af05e00,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af05e55,Universidad Catolica San Pablo,Universidad Catolica San Pablo
630665b8594e18004af05e5f,Pontificia Universidad Catolica Del Peru,Pontificia Universidad Catolica del Peru
630665b8594e18004af05e66,Universidad Privada San Juan Bautista,Universidad Privada San Juan Bautista S.A.C.
630665b8594e18004af05e97,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665b8594e18004af05ea0,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05ee3,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
630665b8594e18004af05f00,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
630665b8594e18004af05f00,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
630665b8594e18004af05f1e,Universidad Privada Del Norte   Upn,Universidad Privada del Norte S.A.C.
630665b8594e18004af05f32,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af05f3a,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af05f3a,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af05f44,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af05f54,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
630665b8594e18004af05fbb,Universidad De San Martin De Porres   Usmp,Universidad de San Martin de Porres
630665b8594e18004af05fe2,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af06000,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af06008,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af06017,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af0602b,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af06031,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af06039,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af06043,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af0604a,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af06066,Universidad Nacional Federico Villarreal   Unfv,Universidad Nacional Federico Villarreal
630665b8594e18004af0608e,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af06096,Universidad Nacional De San Martin,Universidad Nacional de San Martin
630665b8594e18004af060c4,Universidad Cientifica Del Sur,Universidad Cientifica del Sur S.A.C.
630665b8594e18004af060d9,Universidad Nacional San Luis Gonzaga De Ica,Universidad Nacional San Luis Gonzaga de Ica
630665b8594e18004af06112,Universidad Ricardo Palma,Universidad Ricardo Palma
630665b8594e18004af06127,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af0612e,Universidad Nacional Del Callao,Universidad Nacional del Callao
630665b8594e18004af0615e,Universidad Nacional Federico Villarreal,Universidad Nacional Federico Villarreal
630665b8594e18004af06169,Universidad Continental,Universidad Continental S.A.C.
630665b8594e18004af06175,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665b8594e18004af0617c,Universidad De Lima,Universidad Nacional Tecnologica de Lima Sur
630665b8594e18004af06185,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
630665b8594e18004af0618c,Universidad Autonoma Del Peru,Universidad Autonoma del Peru S.A.C.
630665b8594e18004af061a7,Utp,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af061c3,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af061d3,Universidad Peruana De Ciencias Aplicadas   Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af061e3,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665b8594e18004af0620d,Universidad Privada Norbert Wiener,Universidad Privada Norbert Wiener S.A.
630665b8594e18004af0621a,Universidad Nacional Del Callao,Universidad Nacional del Callao
630665b8594e18004af06221,Utec,Universidad de Ingenieria y Tecnologia
630665b8594e18004af06233,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af0623b,Unfv,Universidad Nacional Federico Villarreal
630665b8594e18004af0623b,Ceps Uni,Universidad Nacional de Ingenieria
630665b8594e18004af0624a,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
630665b8594e18004af06266,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af0627e,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af0628c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af0629c,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af062b0,Universidad De Piura,Universidad Nacional de Piura
630665b8594e18004af062b6,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af062bf,Universidad Nacional De Piura,Universidad Nacional de Piura
630665b8594e18004af062c6,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af062df,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af062fd,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
630665b8594e18004af06304,Universidad Continental,Universidad Continental S.A.C.
630665b8594e18004af06313,Universidad De San Martin De Porres,Universidad de San Martin de Porres
630665b8594e18004af06339,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665b8594e18004af06340,Universidad Catolica De Trujillo,Universidad Catolica de Trujillo Benedicto XVI
630665b8594e18004af06347,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af0634d,Universidad Nacional De Piura,Universidad Nacional de Piura
630665b8594e18004af0635c,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af0635c,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af0637c,Universidad Utp,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af06383,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af063c1,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af063cb,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b8594e18004af063f4,Utp,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af06408,Universidad Nacional Del Altiplano,Universidad Nacional del Altiplano
630665b8594e18004af06408,Universidad Nacional Del Altiplano,Universidad Nacional del Altiplano
630665b8594e18004af06423,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665b8594e18004af06434,Universidad De Lima,Universidad Nacional Tecnologica de Lima Sur
630665b8594e18004af06470,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665b8594e18004af06478,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af06492,Universidad De Lima,Universidad Nacional Tecnologica de Lima Sur
630665b8594e18004af064af,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665b8594e18004af064be,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b8594e18004af064cd,Universidad Nacional Mayor De San Marcos   Unmsm,Universidad Nacional Mayor de San Marcos
630665b8594e18004af064d7,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b8594e18004af064f4,Universidad De Lima,Universidad Nacional Tecnologica de Lima Sur
630665b89fa239004bddbf97,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b89fa239004bddbfd5,Universidad Cesar Vallejo   Ucv,Universidad Cesar Vallejo S.A.C.
630665b89fa239004bddbfee,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddbff7,Universidad Nacional Tecnologica De Lima Sur,Universidad Nacional Tecnologica de Lima Sur
630665b89fa239004bddc017,Universidad De San Martin De Porres,Universidad de San Martin de Porres
630665b89fa239004bddc01f,Universidad Nacional De Piura,Universidad Nacional de Piura
630665b89fa239004bddc02e,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b89fa239004bddc038,Universidad Nacional Del Santa,Universidad Nacional del Santa
630665b89fa239004bddc058,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b89fa239004bddc062,Universidad Andina Del Cusco,Universidad Andina del Cusco
630665b89fa239004bddc0b3,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b89fa239004bddc0be,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
630665b89fa239004bddc0c6,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc0cc,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
630665b89fa239004bddc0db,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc0f4,Universidad Peruana  De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b89fa239004bddc102,Universidad Señor De Sipan,Universidad Señor de Sipan S.A.C.
630665b89fa239004bddc10d,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b89fa239004bddc122,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
630665b89fa239004bddc129,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b89fa239004bddc131,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
630665b89fa239004bddc14b,Pontificia Universidad Catolica Del Peru,Pontificia Universidad Catolica del Peru
630665b89fa239004bddc151,Universidad Privada De Tacna,Universidad Privada de Tacna
630665b89fa239004bddc16e,Universidad Nacional De San Agustin De Arequipa,Universidad Nacional de San Agustin de Arequipa
630665b89fa239004bddc176,Universidad Cesar Vallejo,Universidad Cesar Vallejo S.A.C.
630665b89fa239004bddc190,Universidad San Martin De Porres,Universidad de San Martin de Porres
630665b89fa239004bddc1a4,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
630665b89fa239004bddc1c7,Upc,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b89fa239004bddc1c7,Upn,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc1ce,Instituto De Emprendedores Usil,Universidad San Ignacio de Loyola S.R.L.
630665b89fa239004bddc1d5,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc1e6,Universidad Continental,Universidad Continental S.A.C.
630665b89fa239004bddc1f0,Universidad Tecnologica Del Peru,Universidad Tecnologica del Peru S.A.C.
630665b89fa239004bddc1f7,Universidad Nacional De San Agustin,Universidad Nacional de San Agustin de Arequipa
630665b89fa239004bddc232,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc243,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b89fa239004bddc27a,Universidad Nacional Del Callao,Universidad Nacional del Callao
630665b89fa239004bddc285,Universidad Tecnologica Del Peru   Utp,Universidad Tecnologica del Peru S.A.C.
630665b89fa239004bddc2b9,Universidad Privada Del Norte   Unp,Universidad Nacional de Piura
630665b89fa239004bddc2cd,Universidad Nacional Agraria De La Selva,Universidad Nacional Agraria de la Selva
630665b89fa239004bddc2da,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc2e9,Universidad Nacional Mayor De San Marcos,Universidad Nacional Mayor de San Marcos
630665b89fa239004bddc2f9,Universidad Peruana De Ciencias Aplicadas,Universidad Peruana de Ciencias Aplicadas S.A.C.
630665b89fa239004bddc30f,Universidad Privada Antenor Orrego,Universidad Privada Antenor Orrego
630665b89fa239004bddc31b,Pontificia Universidad Catolica Del Peru,Pontificia Universidad Catolica del Peru
630665b89fa239004bddc325,Universidad Privada Del Norte,Universidad Privada del Norte S.A.C.
630665b89fa239004bddc335,Universidad Continental,Universidad Continental S.A.C.
